mc	mn	mc_onset	mn_onset	timesig	staff	voice	label    	alt_label	globalkey	localkey	pedal	chord    	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones 	added_tones	root	bass_note
16	16	1/2     	1/2     	4/4    	5    	1    	V        	         	G        	IV      	     	V        	V      	    	       	       	            	       	         	M         	0                 	0                	1, 5, 2     	           	1   	1
17	17	0       	0       	4/4    	5    	1    	I        	         	G        	IV      	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
17	17	1/2     	1/2     	4/4    	5    	1    	iii6     	I64      	G        	IV      	     	iii6     	iii    	    	6      	       	            	       	         	m         	0                 	0                	1, 5, 4     	           	4   	1
17	17	3/4     	3/4     	4/4    	5    	1    	iii      	I6       	G        	IV      	     	iii      	iii    	    	       	       	            	       	         	m         	0                 	0                	4, 1, 5     	           	4   	4
18	18	0       	0       	4/4    	5    	1    	I        	         	G        	IV      	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
18	18	1/2     	1/2     	4/4    	5    	1    	iii6     	V(64)    	G        	IV      	     	iii6     	iii    	    	6      	       	            	       	         	m         	0                 	0                	1, 5, 4     	           	4   	1
18	18	3/4     	3/4     	4/4    	5    	1    	V        	         	G        	IV      	     	V        	V      	    	       	       	            	       	         	M         	0                 	0                	1, 5, 2     	           	1   	1
19	19	1/4     	1/4     	4/4    	5    	1    	V(4)     	         	G        	IV      	     	V(4)     	V      	    	       	4      	            	       	         	M         	0                 	0                	1, 0, 2     	           	1   	1
19	19	3/4     	3/4     	4/4    	5    	1    	V7       	         	G        	IV      	     	V7       	V      	    	7      	       	            	       	         	Mm7       	0                 	0                	1, 5, 2, -1 	           	1   	1
20	20	0       	0       	4/4    	5    	1    	I(4)     	         	G        	IV      	     	I(4)     	I      	    	       	4      	            	       	         	M         	0                 	0                	0, -1, 1    	           	0   	0
20	20	1/4     	1/4     	4/4    	5    	1    	I        	         	G        	IV      	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
20	20	1/2     	1/2     	4/4    	5    	1    	viio6(+4)	         	G        	IV      	     	viio6(+4)	vii    	o   	6      	+4     	            	       	         	o         	0                 	0                	2, -1, 5    	4          	5   	2
20	20	3/4     	3/4     	4/4    	5    	1    	viio6    	         	G        	IV      	     	viio6    	vii    	o   	6      	       	            	       	         	o         	0                 	0                	2, -1, 5    	           	5   	2
21	21	0       	0       	4/4    	5    	1    	I        	         	G        	IV      	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
21	21	1/2     	1/2     	4/4    	5    	1    	viio     	         	G        	IV      	     	viio     	vii    	o   	       	       	            	       	         	o         	0                 	0                	5, 2, -1    	           	5   	5
22	22	0       	0       	4/4    	5    	1    	I(94)    	         	G        	IV      	     	I(94)    	I      	    	       	94     	            	       	         	M         	0                 	0                	0, -1, 1    	2          	0   	0
22	22	1/4     	1/4     	4/4    	5    	1    	I        	         	G        	IV      	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
22	22	1/2     	1/2     	4/4    	5    	1    	viio6(42)	         	G        	IV      	     	viio6(42)	vii    	o   	6      	42     	            	       	         	o         	0                 	0                	4, -1, 0    	           	5   	4
22	22	3/4     	3/4     	4/4    	5    	1    	viio6    	         	G        	IV      	     	viio6    	vii    	o   	6      	       	            	       	         	o         	0                 	0                	2, -1, 5    	           	5   	2
23	23	0       	0       	4/4    	5    	1    	I.vi7    	         	G        	I       	     	vi7      	vi     	    	7      	       	            	       	         	mm7       	0                 	0                	3, 0, 4, 1  	           	3   	3
23	23	1/4     	1/4     	4/4    	5    	1    	ii64     	         	G        	I       	     	ii64     	ii     	    	64     	       	            	       	         	m         	0                 	0                	3, 2, -1    	           	2   	3
23	23	1/2     	1/2     	4/4    	5    	1    	I(94)    	         	G        	I       	     	I(94)    	I      	    	       	94     	            	       	         	M         	0                 	0                	0, -1, 1    	2          	0   	0
23	23	3/4     	3/4     	4/4    	5    	1    	I        	         	G        	I       	     	I        	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1     	           	0   	0
24	24	0       	0       	4/4    	5    	1    	V(64)    	         	G        	I       	     	V(64)    	V      	    	       	64     	            	       	         	M         	0                 	0                	1, 0, 4     	           	1   	1
24	24	1/2     	1/2     	4/4    	5    	1    	V        	         	G        	I       	     	V        	V      	    	       	       	            	       	         	M         	0                 	0                	1, 5, 2     	           	1   	1
