	index	piece	corpus	year	chord_num	max_val	min_val	pieces_avg	corpus_year	corpus_avg	corpus_id	piece_id
0	96	2-12	monteverdi_madrigals	1590.0	225	0	-11	-0.21777777777777776	1608.3703703703704	-0.5131232346424477	1	1
1	127	3-09	monteverdi_madrigals	1592.0	190	0	-11	-0.7315789473684211	1608.3703703703704	-0.5131232346424477	1	2
2	128	3-11	monteverdi_madrigals	1592.0	190	0	-11	-0.7315789473684211	1608.3703703703704	-0.5131232346424477	1	3
3	129	4-19	monteverdi_madrigals	1603.0	185	0	-6	-0.4	1608.3703703703704	-0.5131232346424477	1	4
4	130	4-20	monteverdi_madrigals	1603.0	185	0	-6	-0.4	1608.3703703703704	-0.5131232346424477	1	5
5	131	5-01	monteverdi_madrigals	1605.0	176	0	-11	-0.9715909090909091	1608.3703703703704	-0.5131232346424477	1	6
6	132	5-03	monteverdi_madrigals	1605.0	152	0	-11	-0.7171052631578947	1608.3703703703704	-0.5131232346424477	1	7
7	133	5-04a	monteverdi_madrigals	1605.0	128	0	-6	-0.296875	1608.3703703703704	-0.5131232346424477	1	8
8	134	5-04c	monteverdi_madrigals	1605.0	105	0	-15	-0.29523809523809524	1608.3703703703704	-0.5131232346424477	1	9
9	135	5-04d	monteverdi_madrigals	1605.0	125	0	-11	-0.648	1608.3703703703704	-0.5131232346424477	1	10
10	136	5-04e	monteverdi_madrigals	1605.0	219	0	-6	-0.1187214611872146	1608.3703703703704	-0.5131232346424477	1	11
11	137	5-05b	monteverdi_madrigals	1605.0	98	0	-6	-0.1836734693877551	1608.3703703703704	-0.5131232346424477	1	12
12	138	5-05c	monteverdi_madrigals	1605.0	151	0	-20	-0.5761589403973509	1608.3703703703704	-0.5131232346424477	1	13
13	139	5-06	monteverdi_madrigals	1605.0	105	0	-15	-0.29523809523809524	1608.3703703703704	-0.5131232346424477	1	14
14	140	5-07	monteverdi_madrigals	1605.0	125	0	-11	-0.648	1608.3703703703704	-0.5131232346424477	1	15
15	141	5-08	monteverdi_madrigals	1605.0	219	0	-6	-0.1187214611872146	1608.3703703703704	-0.5131232346424477	1	16
16	142	5-09	monteverdi_madrigals	1605.0	167	0	-11	-0.3473053892215569	1608.3703703703704	-0.5131232346424477	1	17
17	143	5-10	monteverdi_madrigals	1605.0	98	0	-6	-0.1836734693877551	1608.3703703703704	-0.5131232346424477	1	18
18	144	5-11	monteverdi_madrigals	1605.0	151	0	-20	-0.5761589403973509	1608.3703703703704	-0.5131232346424477	1	19
19	145	5-14	monteverdi_madrigals	1605.0	167	0	-11	-0.5329341317365269	1608.3703703703704	-0.5131232346424477	1	20
20	146	5-15	monteverdi_madrigals	1605.0	167	0	-11	-0.3473053892215569	1608.3703703703704	-0.5131232346424477	1	21
21	147	5-17	monteverdi_madrigals	1605.0	104	0	-6	-0.34615384615384615	1608.3703703703704	-0.5131232346424477	1	22
22	148	6-01a	monteverdi_madrigals	1614.0	83	0	-15	-1.9879518072289157	1608.3703703703704	-0.5131232346424477	1	23
23	353	laudate_pueri_dominum	monteverdi_madrigals	1620.0	386	0	-15	-0.5414507772020726	1608.3703703703704	-0.5131232346424477	1	24
24	149	8-18	monteverdi_madrigals	1638.0	295	6	-15	-0.39661016949152544	1608.3703703703704	-0.5131232346424477	1	25
25	150	8-19	monteverdi_madrigals	1638.0	281	0	-11	-0.6868327402135231	1608.3703703703704	-0.5131232346424477	1	26
