	index	piece	corpus	year	chord_num	max_val	min_val	pieces_avg	corpus_year	corpus_avg	corpus_id	piece_id
0	96	2-12	monteverdi_madrigals	1590.0	225	0	-5	-0.10222222222222223	1608.3703703703704	-0.0660899550464146	1	1
1	127	3-09	monteverdi_madrigals	1592.0	190	0	-3	-0.23684210526315788	1608.3703703703704	-0.0660899550464146	1	2
2	128	3-11	monteverdi_madrigals	1592.0	190	0	-3	-0.23684210526315788	1608.3703703703704	-0.0660899550464146	1	3
3	129	4-19	monteverdi_madrigals	1603.0	185	2	-2	0.005405405405405406	1608.3703703703704	-0.0660899550464146	1	4
4	130	4-20	monteverdi_madrigals	1603.0	185	2	-2	0.005405405405405406	1608.3703703703704	-0.0660899550464146	1	5
5	131	5-01	monteverdi_madrigals	1605.0	176	3	-1	-0.07954545454545454	1608.3703703703704	-0.0660899550464146	1	6
6	132	5-03	monteverdi_madrigals	1605.0	152	1	-3	-0.18421052631578946	1608.3703703703704	-0.0660899550464146	1	7
7	133	5-04a	monteverdi_madrigals	1605.0	128	2	-2	0.0078125	1608.3703703703704	-0.0660899550464146	1	8
8	134	5-04c	monteverdi_madrigals	1605.0	105	0	-9	-0.12380952380952381	1608.3703703703704	-0.0660899550464146	1	9
9	135	5-04d	monteverdi_madrigals	1605.0	125	0	-9	-0.184	1608.3703703703704	-0.0660899550464146	1	10
10	136	5-04e	monteverdi_madrigals	1605.0	219	0	-3	-0.0684931506849315	1608.3703703703704	-0.0660899550464146	1	11
11	137	5-05b	monteverdi_madrigals	1605.0	98	0	-2	-0.030612244897959183	1608.3703703703704	-0.0660899550464146	1	12
12	138	5-05c	monteverdi_madrigals	1605.0	151	5	-1	0.11920529801324503	1608.3703703703704	-0.0660899550464146	1	13
13	139	5-06	monteverdi_madrigals	1605.0	105	0	-9	-0.12380952380952381	1608.3703703703704	-0.0660899550464146	1	14
14	140	5-07	monteverdi_madrigals	1605.0	125	0	-9	-0.184	1608.3703703703704	-0.0660899550464146	1	15
15	141	5-08	monteverdi_madrigals	1605.0	219	0	-3	-0.0684931506849315	1608.3703703703704	-0.0660899550464146	1	16
16	142	5-09	monteverdi_madrigals	1605.0	167	3	-8	-0.029940119760479042	1608.3703703703704	-0.0660899550464146	1	17
17	143	5-10	monteverdi_madrigals	1605.0	98	0	-2	-0.030612244897959183	1608.3703703703704	-0.0660899550464146	1	18
18	144	5-11	monteverdi_madrigals	1605.0	151	5	-1	0.11920529801324503	1608.3703703703704	-0.0660899550464146	1	19
19	145	5-14	monteverdi_madrigals	1605.0	167	2	-8	-0.11976047904191617	1608.3703703703704	-0.0660899550464146	1	20
20	146	5-15	monteverdi_madrigals	1605.0	167	3	-8	-0.029940119760479042	1608.3703703703704	-0.0660899550464146	1	21
21	147	5-17	monteverdi_madrigals	1605.0	104	2	-1	0.009615384615384616	1608.3703703703704	-0.0660899550464146	1	22
22	148	6-01a	monteverdi_madrigals	1614.0	83	5	-9	-0.30120481927710846	1608.3703703703704	-0.0660899550464146	1	23
23	353	laudate_pueri_dominum	monteverdi_madrigals	1620.0	386	1	-7	-0.09844559585492228	1608.3703703703704	-0.0660899550464146	1	24
24	149	8-18	monteverdi_madrigals	1638.0	295	8	-5	0.16610169491525423	1608.3703703703704	-0.0660899550464146	1	25
25	150	8-19	monteverdi_madrigals	1638.0	281	5	-4	0.09252669039145907	1608.3703703703704	-0.0660899550464146	1	26
26	151	9-12	monteverdi_madrigals	1651.0	52	0	-1	-0.07692307692307693	1608.3703703703704	-0.0660899550464146	1	27
27	267	SwWV258_fantasia_cromatica	sweelinck_keyboard	1621.0	501	2	-3	-0.02594810379241517	1621.0	-0.02594810379241517	2	28
28	36	12.01_Toccata_avanti_la_Messa_della_Domenica	frescobaldi_fiori_musicali	1635.0	57	1	-7	-0.3684210526315789	1635.0	-0.023900248628363072	3	29
29	37	12.02_Kyrie_della_domenica	frescobaldi_fiori_musicali	1635.0	60	3	-2	-0.11666666666666667	1635.0	-0.023900248628363072	3	30
30	38	12.03_Kyrie,_Tema_A	frescobaldi_fiori_musicali	1635.0	66	5	-2	0.10606060606060606	1635.0	-0.023900248628363072	3	31
31	39	12.04_Christe,_Tema_B	frescobaldi_fiori_musicali	1635.0	47	1	-3	-0.1702127659574468	1635.0	-0.023900248628363072	3	32
32	40	12.06_Christe,_Tema_B,_alio_modo_II	frescobaldi_fiori_musicali	1635.0	46	1	0	0.021739130434782608	1635.0	-0.023900248628363072	3	33
33	41	12.07_Christe,_Tema_B,_alio_modo_III	frescobaldi_fiori_musicali	1635.0	35	0	0	0.0	1635.0	-0.023900248628363072	3	34
34	42	12.08_Kyrie,_Tema_C	frescobaldi_fiori_musicali	1635.0	54	0	-2	-0.1111111111111111	1635.0	-0.023900248628363072	3	35
35	43	12.09_Kyrie,_Tema_D,_alio_modo_I	frescobaldi_fiori_musicali	1635.0	63	1	-2	-0.031746031746031744	1635.0	-0.023900248628363072	3	36
36	44	12.10_Kyrie,_Tema_D,_alio_modo_II	frescobaldi_fiori_musicali	1635.0	52	5	-1	0.15384615384615385	1635.0	-0.023900248628363072	3	37
37	45	12.11_Kyrie_ultimo	frescobaldi_fiori_musicali	1635.0	65	3	-2	0.046153846153846156	1635.0	-0.023900248628363072	3	38
38	46	12.12_Kyrie,_Tema_D,_alio_modo_III	frescobaldi_fiori_musicali	1635.0	84	5	-2	0.11904761904761904	1635.0	-0.023900248628363072	3	39
39	47	12.13_Kyrie,_Tema_D,_alio_modo_IV	frescobaldi_fiori_musicali	1635.0	48	2	-2	-0.10416666666666667	1635.0	-0.023900248628363072	3	40
40	48	12.14_Canzon_dopo_l’Epistola	frescobaldi_fiori_musicali	1635.0	211	5	-2	0.02843601895734597	1635.0	-0.023900248628363072	3	41
41	49	12.15_Recercar_dopo_il_Credo	frescobaldi_fiori_musicali	1635.0	162	0	-3	-0.06790123456790123	1635.0	-0.023900248628363072	3	42
42	50	12.16_Toccata_cromaticha_per_l’elevatione	frescobaldi_fiori_musicali	1635.0	199	7	-3	0.08542713567839195	1635.0	-0.023900248628363072	3	43
