mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
3 	3 	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	27
3 	3 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	-1 	53  	21
3 	3 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	41  	32
3 	3 	1/2     	1/2     	4/4    	4    	1    	3/16    	1/8             	3/2   	    	-1 	53  	28
3 	3 	1/2     	1/2     	4/4    	3    	1    	3/16    	1/8             	3/2   	    	3  	57  	22
3 	3 	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	29
3 	3 	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	23
3 	3 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	3  	57  	30
3 	3 	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	0  	60  	24
4 	4 	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	57
4 	4 	0       	0       	4/4    	4    	1    	1/16    	1/16            	1     	-1  	3  	57  	45
4 	4 	0       	0       	4/4    	3    	1    	1/16    	1/16            	1     	-1  	0  	60  	33
4 	4 	1/16    	1/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	46
4 	4 	1/16    	1/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	34
4 	4 	1/8     	1/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	3  	57  	47
4 	4 	1/8     	1/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	0  	60  	35
4 	4 	3/16    	3/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	48
4 	4 	3/16    	3/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	36
4 	4 	1/4     	1/4     	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	49
4 	4 	1/4     	1/4     	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	37
4 	4 	5/16    	5/16    	4/4    	4    	1    	1/16    	1/16            	1     	1   	4  	52  	50
4 	4 	5/16    	5/16    	4/4    	3    	1    	1/16    	1/16            	1     	1   	1  	55  	38
4 	4 	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	-1  	4  	52  	51
4 	4 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	-1  	1  	55  	39
4 	4 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	41  	58
4 	4 	1/2     	1/2     	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	52
4 	4 	1/2     	1/2     	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	40
4 	4 	9/16    	9/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	53
4 	4 	9/16    	9/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	41
4 	4 	5/8     	5/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	54
4 	4 	5/8     	5/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	42
4 	4 	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	1   	2  	50  	55
4 	4 	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	1   	-1 	53  	43
4 	4 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	-1  	2  	50  	56
4 	4 	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	-1  	-1 	53  	44
5 	5 	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	67
5 	5 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	63
5 	5 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	55  	59
5 	5 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	45  	68
5 	5 	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	6  	54  	64
5 	5 	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	60
5 	5 	3/4     	3/4     	4/4    	4    	1    	3/16    	1/8             	3/2   	    	6  	54  	65
5 	5 	3/4     	3/4     	4/4    	3    	1    	3/16    	1/8             	3/2   	    	3  	57  	61
5 	5 	15/16   	15/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	66
5 	5 	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	8  	56  	62
6 	6 	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	73
6 	6 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	8  	56  	71
6 	6 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	69
6 	6 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	74
6 	6 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	8  	56  	72
6 	6 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	70
7 	7 	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	79
7 	7 	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	3  	57  	75
7 	7 	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	7  	61  	76
7 	7 	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	7  	61  	77
7 	7 	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	5  	59  	78
8 	8 	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	90
8 	8 	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	2  	62  	80
8 	8 	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	50  	86
8 	8 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	81
8 	8 	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	6  	54  	87
8 	8 	1/2     	1/2     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	82
8 	8 	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	83
8 	8 	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	6  	54  	88
8 	8 	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	60  	84
8 	8 	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	52  	89
8 	8 	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	60  	85
9 	9 	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	43  	106
9 	9 	0       	0       	4/4    	4    	1    	3/8     	1/4             	3/2   	    	1  	55  	100
9 	9 	0       	0       	4/4    	3    	1    	3/16    	1/8             	3/2   	    	5  	59  	91
9 	9 	3/16    	3/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	0  	60  	92
9 	9 	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	2  	62  	93
9 	9 	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	101
9 	9 	1/2     	1/2     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	102
9 	9 	1/2     	1/2     	4/4    	3    	1    	3/16    	1/8             	3/2   	-1  	2  	62  	94
9 	9 	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	103
9 	9 	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	95
9 	9 	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	104
9 	9 	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	96
9 	9 	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	97
9 	9 	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	105
9 	9 	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	0  	60  	98
9 	9 	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	62  	99
10	10	0       	0       	4/4    	5    	1    	1       	1               	1     	    	0  	48  	123
10	10	0       	0       	4/4    	4    	1    	3/16    	1/8             	3/2   	    	4  	52  	114
10	10	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	1   	4  	64  	107
10	10	3/16    	3/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	115
10	10	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	1  	55  	116
10	10	1/2     	1/2     	4/4    	4    	1    	3/16    	1/8             	3/2   	-1  	1  	55  	117
10	10	1/2     	1/2     	4/4    	3    	1    	3/16    	1/8             	3/2   	-1  	4  	64  	108
10	10	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	0  	48  	118
10	10	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	4  	52  	109
10	10	3/4     	3/4     	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	50  	119
10	10	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	    	-1 	53  	110
10	10	13/16   	13/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	120
10	10	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	111
10	10	7/8     	7/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	121
10	10	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	112
10	10	15/16   	15/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	122
10	10	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	113
11	11	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	41  	130
11	11	0       	0       	4/4    	4    	1    	3/8     	1/4             	3/2   	    	3  	57  	127
11	11	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	0  	60  	124
11	11	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	128
11	11	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	125
11	11	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	131
11	11	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	129
11	11	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	55  	126
12	12	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	138
12	12	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	135
12	12	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	55  	132
12	12	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	1   	-1 	53  	139
12	12	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	136
12	12	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	133
12	12	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	137
12	12	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	134
13	13	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	-1  	-1 	53  	146
13	13	0       	0       	4/4    	4    	1    	3/4     	1/2             	3/2   	    	3  	57  	143
13	13	0       	0       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	0  	60  	140
13	13	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	147
13	13	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	8  	56  	144
13	13	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	5  	59  	141
13	13	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	6  	54  	145
13	13	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	142
14	14	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	152
14	14	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	8  	56  	150
14	14	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	148
14	14	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	153
14	14	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	8  	56  	151
14	14	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	149
15	15	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	7  	49  	165
15	15	1/8     	1/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	57  	159
15	15	1/4     	1/4     	4/4    	4    	1    	1/16    	1/16            	1     	    	3  	57  	160
15	15	5/16    	5/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	161
15	15	3/8     	3/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	3  	57  	162
15	15	7/16    	7/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	163
15	15	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	166
15	15	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	6  	54  	164
15	15	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	154
15	15	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	62  	155
15	15	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	156
15	15	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	62  	157
15	15	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	158
16	16	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	43  	175
16	16	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	167
16	16	1/8     	1/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	169
16	16	1/4     	1/4     	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	170
16	16	5/16    	5/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	50  	171
16	16	3/8     	3/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	172
16	16	7/16    	7/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	50  	173
16	16	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	1   	0  	48  	176
16	16	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	174
16	16	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	0  	60  	168
17	17	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	-1  	0  	48  	184
17	17	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	0  	60  	177
17	17	1/4     	1/4     	4/4    	3    	1    	3/16    	1/8             	3/2   	    	-2 	58  	178
17	17	7/16    	7/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	-2 	58  	179
17	17	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	41  	185
17	17	1/2     	1/2     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	180
17	17	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	181
17	17	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	3  	57  	182
17	17	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	0  	60  	183
18	18	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	43  	196
18	18	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	3  	57  	186
18	18	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	0  	60  	191
18	18	1/4     	1/4     	4/4    	3    	1    	3/16    	1/8             	3/2   	    	1  	55  	187
18	18	1/4     	1/4     	4/4    	4    	1    	3/16    	1/8             	3/2   	    	-2 	58  	192
18	18	7/16    	7/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	188
18	18	7/16    	7/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	-2 	58  	193
18	18	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	1   	3  	45  	197
18	18	1/2     	1/2     	4/4    	3    	1    	3/8     	1/4             	3/2   	    	6  	54  	189
18	18	1/2     	1/2     	4/4    	4    	1    	3/8     	1/4             	3/2   	    	3  	57  	194
18	18	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	55  	190
18	18	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	5  	59  	195
19	19	0       	0       	4/4    	5    	1    	1       	1               	1     	0   	3  	45  	211
19	19	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	3  	57  	198
19	19	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	1   	7  	61  	206
19	19	3/8     	3/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	199
19	19	7/16    	7/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	-1 	53  	200
19	19	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	52  	201
19	19	1/2     	1/2     	4/4    	4    	1    	1/8     	1/8             	1     	-1  	7  	61  	207
19	19	5/8     	5/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	5  	59  	208
19	19	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	7  	61  	209
19	19	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	    	-1 	53  	202
19	19	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	2  	62  	210
19	19	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	4  	52  	203
19	19	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	-1 	53  	204
19	19	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	50  	205
20	20	0       	0       	4/4    	5    	1    	1       	1               	1     	0   	3  	45  	229
20	20	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	4  	52  	212
20	20	0       	0       	4/4    	4    	1    	1/8     	1/8             	1     	-1  	2  	62  	220
20	20	1/8     	1/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	7  	61  	221
20	20	3/16    	3/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	62  	222
20	20	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	4  	64  	223
20	20	3/8     	3/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	6  	54  	213
20	20	7/16    	7/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	214
20	20	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	1   	3  	57  	215
20	20	1/2     	1/2     	4/4    	4    	1    	1/16    	1/16            	1     	-1  	4  	64  	224
20	20	9/16    	9/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	62  	225
20	20	5/8     	5/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	7  	61  	226
20	20	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	5  	59  	227
20	20	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	-1  	3  	57  	216
20	20	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	7  	61  	228
20	20	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	217
20	20	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	7  	61  	218
20	20	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	219
21	21	0       	0       	4/4    	5    	1    	1       	1               	1     	0   	3  	45  	246
21	21	0       	0       	4/4    	4    	1    	1/16    	1/16            	1     	-1  	7  	61  	238
21	21	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	2  	62  	230
21	21	1/16    	1/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	5  	59  	239
21	21	1/8     	1/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	3  	57  	240
21	21	3/16    	3/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	241
21	21	1/4     	1/4     	4/4    	4    	1    	3/8     	1/4             	3/2   	    	3  	57  	242
21	21	3/8     	3/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	7  	61  	231
21	21	7/16    	7/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	62  	232
21	21	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	1   	4  	64  	233
21	21	5/8     	5/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	5  	59  	243
21	21	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	7  	61  	244
21	21	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	6  	54  	245
21	21	3/4     	3/4     	4/4    	3    	1    	1/16    	1/16            	1     	-1  	4  	64  	234
21	21	13/16   	13/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	235
21	21	7/8     	7/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	236
21	21	15/16   	15/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	7  	61  	237
22	22	0       	0       	4/4    	5    	1    	1       	1               	1     	-1  	3  	45  	262
22	22	0       	0       	4/4    	4    	1    	1/8     	1/8             	1     	-1  	6  	54  	253
22	22	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	1   	2  	62  	247
22	22	1/8     	1/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	1  	55  	254
22	22	3/16    	3/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	3  	57  	255
22	22	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	2  	50  	256
22	22	1/2     	1/2     	4/4    	4    	1    	1/16    	1/16            	1     	-1  	2  	50  	257
22	22	1/2     	1/2     	4/4    	3    	1    	1/16    	1/16            	1     	-1  	2  	62  	248
22	22	9/16    	9/16    	4/4    	4    	1    	1/16    	1/16            	1     	    	4  	52  	258
22	22	9/16    	9/16    	4/4    	3    	1    	1/16    	1/16            	1     	    	7  	61  	249
22	22	5/8     	5/8     	4/4    	4    	1    	1/16    	1/16            	1     	    	-1 	53  	259
22	22	5/8     	5/8     	4/4    	3    	1    	1/16    	1/16            	1     	    	2  	62  	250
22	22	11/16   	11/16   	4/4    	4    	1    	1/16    	1/16            	1     	    	2  	50  	260
22	22	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	5  	59  	251
22	22	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	52  	261
22	22	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	7  	61  	252
23	23	0       	0       	4/4    	4    	1    	1       	1               	1     	    	2  	50  	264
23	23	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	265
23	23	0       	0       	4/4    	3    	1    	1       	1               	1     	    	2  	62  	263
24	24	0       	0       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	268
24	24	0       	0       	4/4    	2    	1    	1       	1               	1     	    	-1 	65  	267
24	24	0       	0       	4/4    	1    	1    	1       	1               	1     	    	3  	69  	266
25	25	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	277
25	25	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	273
25	25	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	269
25	25	1/4     	1/4     	4/4    	5    	1    	3/8     	1/4             	3/2   	    	0  	48  	278
25	25	1/4     	1/4     	4/4    	2    	1    	3/8     	1/4             	3/2   	    	4  	64  	274
25	25	1/4     	1/4     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	1  	67  	270
25	25	5/8     	5/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	0  	48  	279
25	25	5/8     	5/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	275
25	25	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	271
25	25	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-2 	46  	280
25	25	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	62  	272
25	25	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	276
26	26	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	283
26	26	0       	0       	4/4    	2    	1    	1       	1               	1     	    	7  	61  	282
26	26	0       	0       	4/4    	1    	1    	1       	1               	1     	    	4  	64  	281
27	27	0       	0       	4/4    	5    	1    	1       	1               	1     	    	-1 	41  	290
27	27	0       	0       	4/4    	2    	1    	3/8     	1/4             	3/2   	    	-1 	65  	287
27	27	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	3  	69  	284
27	27	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	288
