mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
8 	8 	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	93
8 	8 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	103
8 	8 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	101
8 	8 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	2  	62  	99
8 	8 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	6  	66  	97
8 	8 	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	94
8 	8 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	2  	74  	95
9 	9 	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	110
9 	9 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	-2 	70  	105
9 	9 	0       	0       	4/4    	1    	1    	1       	1               	1     	0   	2  	74  	104
9 	9 	1/4     	1/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	-1 	53  	111
9 	9 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	69  	106
9 	9 	3/8     	3/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	4  	52  	112
9 	9 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	107
9 	9 	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	113
9 	9 	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	65  	108
9 	9 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	114
9 	9 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	109
10	10	0       	0       	4/4    	5    	1    	1       	1               	1     	1   	5  	47  	123
10	10	0       	0       	4/4    	2    	1    	1       	1               	1     	1   	2  	62  	119
10	10	0       	0       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	1  	67  	120
10	10	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	2  	74  	115
10	10	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	116
10	10	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	117
10	10	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	3  	69  	118
10	10	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	6  	66  	121
10	10	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	64  	122
11	11	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	-1  	5  	47  	133
11	11	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	50  	131
11	11	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	-1  	2  	62  	127
11	11	0       	0       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	2  	62  	129
11	11	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	3  	69  	124
11	11	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	8  	68  	125
11	11	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	45  	134
11	11	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	132
11	11	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	64  	128
11	11	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	3  	69  	126
11	11	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	7  	61  	130
12	12	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	50  	142
12	12	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	145
12	12	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	2  	62  	140
12	12	0       	0       	4/4    	2    	1    	3/4     	1/2             	3/2   	    	-1 	65  	138
12	12	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	3  	69  	135
12	12	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	136
12	12	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	43  	146
12	12	1/2     	1/2     	4/4    	4    	1    	3/8     	1/4             	3/2   	    	1  	55  	143
12	12	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	141
12	12	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	4  	64  	139
12	12	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	1  	67  	137
12	12	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	144
13	13	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	160
13	13	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	52  	157
13	13	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	0  	60  	153
13	13	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	4  	64  	150
13	13	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	1  	67  	147
13	13	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	158
13	13	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	154
13	13	1/4     	1/4     	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	151
13	13	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	148
13	13	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	159
13	13	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	155
13	13	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	4  	64  	149
13	13	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	3  	57  	156
13	13	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	7  	61  	152
14	14	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	165
14	14	0       	0       	4/4    	4    	1    	1       	1               	1     	    	6  	54  	164
14	14	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	163
14	14	0       	0       	4/4    	1    	1    	1       	1               	1     	    	2  	62  	161
14	14	0       	0       	4/4    	2    	1    	1       	1               	1     	    	2  	62  	162
15	15	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	50  	172
15	15	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	169
15	15	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	166
15	15	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	50  	173
15	15	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	170
15	15	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	167
15	15	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	2  	50  	174
15	15	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	2  	62  	171
15	15	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	-1 	65  	168
16	16	0       	0       	4/4    	4    	1    	1/8     	1/8             	1     	-1  	2  	50  	185
16	16	0       	0       	4/4    	3    	1    	1/8     	1/8             	1     	-1  	2  	62  	180
16	16	0       	0       	4/4    	1    	1    	1/8     	1/8             	1     	-1  	-1 	65  	175
16	16	1/8     	1/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	50  	186
16	16	1/8     	1/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	181
16	16	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	65  	176
16	16	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	182
16	16	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	187
16	16	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	177
16	16	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	188
16	16	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	183
16	16	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	178
16	16	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	0  	60  	189
16	16	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	4  	64  	184
16	16	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	1  	67  	179
17	17	0       	0       	4/4    	4    	1    	1/8     	1/8             	1     	-1  	0  	60  	198
17	17	0       	0       	4/4    	3    	1    	1/8     	1/8             	1     	-1  	4  	64  	194
17	17	0       	0       	4/4    	1    	1    	1/8     	1/8             	1     	-1  	1  	67  	190
17	17	1/8     	1/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	60  	199
17	17	1/8     	1/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	64  	195
17	17	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	191
17	17	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	200
17	17	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	196
17	17	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	192
17	17	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	0  	60  	201
17	17	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	4  	64  	197
17	17	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	1  	67  	193
18	18	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	0  	60  	211
18	18	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	4  	64  	206
18	18	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	1  	67  	202
18	18	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	-1 	65  	207
18	18	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-1 	65  	212
18	18	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	203
18	18	1/2     	1/2     	4/4    	3    	1    	1/8     	1/8             	1     	    	-1 	65  	208
18	18	1/2     	1/2     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	65  	213
18	18	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	-1 	65  	209
18	18	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	65  	214
18	18	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	-1 	65  	215
18	18	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	204
18	18	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	3  	69  	210
18	18	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	205
19	19	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	-1 	65  	223
19	19	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	3  	69  	219
19	19	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	0  	72  	216
19	19	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	64  	224
19	19	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	220
19	19	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	225
19	19	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	-1 	65  	221
19	19	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	0  	60  	226
19	19	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	4  	64  	222
19	19	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	217
19	19	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	218
20	20	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	0  	60  	235
20	20	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	4  	64  	231
20	20	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	1  	67  	227
20	20	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	236
20	20	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	232
20	20	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	228
20	20	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	237
20	20	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	233
20	20	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	229
20	20	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	64  	238
20	20	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	230
20	20	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	234
21	21	0       	0       	4/4    	4    	1    	3/4     	1/2             	3/2   	    	2  	62  	243
21	21	0       	0       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	6  	66  	241
21	21	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	3  	69  	239
21	21	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	242
21	21	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	67  	244
21	21	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	240
22	22	1/4     	1/4     	4/4    	3    	1    	3/8     	1/4             	3/2   	    	1  	67  	248
22	22	1/4     	1/4     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	5  	71  	245
22	22	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	249
22	22	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	246
22	22	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	250
22	22	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	247
23	23	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	254
23	23	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	251
23	23	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	3  	69  	255
23	23	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	252
23	23	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	-1 	65  	256
23	23	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	3  	69  	253
24	24	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	-1 	65  	261
24	24	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	3  	69  	257
24	24	1/4     	1/4     	4/4    	4    	1    	3/8     	1/4             	3/2   	    	0  	60  	265
24	24	1/4     	1/4     	4/4    	3    	1    	3/8     	1/4             	3/2   	    	4  	64  	262
24	24	1/4     	1/4     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	1  	67  	258
24	24	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	60  	266
24	24	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	64  	263
24	24	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	259
24	24	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	264
24	24	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	267
24	24	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	6  	66  	260
25	25	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	278
25	25	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	5  	59  	273
25	25	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	62  	268
25	25	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	279
25	25	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	5  	59  	274
25	25	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	62  	269
25	25	1/2     	1/2     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	280
25	25	1/2     	1/2     	4/4    	3    	1    	1/8     	1/8             	1     	    	-2 	58  	275
25	25	1/2     	1/2     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	270
25	25	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	281
25	25	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	-2 	58  	276
25	25	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	271
25	25	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	1  	55  	282
25	25	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	-2 	58  	277
25	25	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	2  	62  	272
26	26	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	1  	55  	293
26	26	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	-2 	58  	288
26	26	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	2  	62  	283
26	26	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	289
26	26	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	57  	294
