mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
5 	5 	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	0  	48  	40
5 	5 	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	43
5 	5 	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	0  	48  	46
5 	5 	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	0  	36  	50
5 	5 	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	0  	48  	41
5 	5 	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	0  	48  	44
5 	5 	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	0  	48  	47
5 	5 	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	0  	36  	51
5 	5 	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	0  	48  	48
5 	5 	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	4  	52  	45
5 	5 	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	1  	55  	42
6 	6 	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	2  	38  	61
6 	6 	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	2  	50  	55
6 	6 	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	2  	50  	58
6 	6 	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	-1 	53  	52
6 	6 	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	4  	40  	62
6 	6 	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	2  	50  	56
6 	6 	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	4  	52  	53
6 	6 	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	4  	52  	59
6 	6 	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	4  	40  	63
6 	6 	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	0  	48  	57
6 	6 	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	2  	50  	54
6 	6 	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	4  	52  	60
7 	7 	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	-1 	41  	73
7 	7 	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	67
7 	7 	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	2  	50  	64
7 	7 	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	-1 	53  	70
7 	7 	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	1  	43  	74
7 	7 	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	0  	48  	68
7 	7 	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	2  	50  	65
7 	7 	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	1  	55  	71
7 	7 	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	3  	45  	75
7 	7 	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	0  	48  	69
7 	7 	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	2  	50  	66
7 	7 	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	3  	57  	72
8 	8 	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	-1 	41  	85
8 	8 	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	79
8 	8 	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	2  	50  	76
8 	8 	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	-1 	53  	82
8 	8 	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	1  	43  	86
8 	8 	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	0  	48  	80
8 	8 	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	2  	50  	77
8 	8 	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	1  	55  	83
8 	8 	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	1  	31  	87
8 	8 	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	1  	43  	84
8 	8 	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	5  	47  	81
8 	8 	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	0  	48  	78
9 	9 	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	0  	36  	97
9 	9 	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	0  	48  	88
9 	9 	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	91
9 	9 	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	0  	48  	94
9 	9 	1/2     	1/2     	3/2    	4    	1    	1/2     	1/2             	1     	    	0  	36  	98
9 	9 	1/2     	1/2     	3/2    	1    	1    	1/2     	1/2             	1     	    	0  	48  	89
9 	9 	1/2     	1/2     	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	92
9 	9 	1/2     	1/2     	3/2    	3    	1    	1/2     	1/2             	1     	    	0  	48  	95
9 	9 	1       	1       	3/2    	4    	1    	1/2     	1/2             	1     	    	0  	36  	99
9 	9 	1       	1       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	93
9 	9 	1       	1       	3/2    	3    	1    	1/2     	1/2             	1     	    	0  	48  	96
9 	9 	1       	1       	3/2    	1    	1    	1/2     	1/2             	1     	    	4  	52  	90
10	10	0       	0       	2/4    	4    	1    	1/4     	1/4             	1     	    	0  	36  	107
10	10	0       	0       	2/4    	2    	1    	1/4     	1/4             	1     	    	0  	48  	103
10	10	0       	0       	2/4    	3    	1    	1/4     	1/4             	1     	    	0  	48  	105
10	10	0       	0       	2/4    	1    	1    	1/4     	1/4             	1     	    	4  	52  	100
10	10	1/4     	1/4     	2/4    	4    	1    	1/4     	1/4             	1     	    	-1 	41  	108
10	10	1/4     	1/4     	2/4    	2    	1    	1/4     	1/4             	1     	    	3  	45  	104
10	10	1/4     	1/4     	2/4    	1    	1    	3/16    	1/8             	3/2   	1   	4  	52  	101
10	10	1/4     	1/4     	2/4    	3    	1    	1/4     	1/4             	1     	    	-1 	53  	106
10	10	7/16    	7/16    	2/4    	1    	1    	1/16    	1/16            	1     	    	3  	45  	102
11	11	0       	0       	3/2    	4    	1    	1       	1               	1     	    	4  	40  	115
11	11	0       	0       	3/2    	2    	1    	1       	1               	1     	    	8  	44  	111
11	11	0       	0       	3/2    	1    	1    	1       	1               	1     	    	5  	47  	109
11	11	0       	0       	3/2    	3    	1    	1       	1               	1     	    	4  	52  	113
11	11	1       	1       	3/2    	4    	1    	1/2     	1/2             	1     	    	4  	40  	116
11	11	1       	1       	3/2    	2    	1    	1/2     	1/2             	1     	    	8  	44  	112
11	11	1       	1       	3/2    	1    	1    	1/2     	1/2             	1     	    	5  	47  	110
11	11	1       	1       	3/2    	3    	1    	1/2     	1/2             	1     	    	4  	52  	114
12	12	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	3  	45  	120
12	12	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	3  	45  	126
12	12	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	0  	48  	117
12	12	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	3  	57  	123
12	12	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	1  	43  	121
12	12	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	3  	45  	127
12	12	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	5  	47  	118
12	12	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	3  	57  	124
12	12	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	3  	45  	122
12	12	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	3  	45  	128
12	12	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	0  	48  	119
12	12	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	3  	57  	125
13	13	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	1  	43  	138
13	13	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	5  	47  	132
13	13	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	2  	50  	129
13	13	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	1  	55  	135
13	13	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	1  	43  	139
13	13	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	3  	45  	133
13	13	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	0  	48  	130
13	13	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	1  	55  	136
13	13	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	1  	43  	140
13	13	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	5  	47  	134
13	13	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	2  	50  	131
13	13	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	1  	55  	137
14	14	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	0  	36  	150
14	14	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	0  	48  	144
14	14	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	0  	48  	147
14	14	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	-1  	4  	52  	141
14	14	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	0  	36  	151
14	14	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	5  	47  	145
14	14	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	0  	48  	148
14	14	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	2  	50  	142
14	14	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	0  	36  	152
14	14	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	3  	45  	146
14	14	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	0  	48  	149
14	14	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	4  	52  	143
15	15	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	2  	38  	162
15	15	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	3  	45  	156
15	15	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	2  	50  	159
15	15	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	-1 	53  	153
15	15	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	4  	40  	163
15	15	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	3  	45  	157
15	15	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	4  	52  	154
15	15	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	4  	52  	160
15	15	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	-1 	41  	164
15	15	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	3  	45  	158
15	15	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	2  	50  	155
15	15	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	-1 	53  	161
16	16	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	2  	38  	174
16	16	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	3  	45  	168
16	16	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	0  	48  	165
16	16	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	2  	50  	171
16	16	1/2     	1/2     	3/2    	4    	1    	3/4     	1/2             	3/2   	    	4  	40  	175
16	16	1/2     	1/2     	3/2    	2    	1    	3/4     	1/2             	3/2   	    	3  	45  	169
16	16	1/2     	1/2     	3/2    	1    	1    	3/4     	1/2             	3/2   	    	5  	47  	166
16	16	1/2     	1/2     	3/2    	3    	1    	3/4     	1/2             	3/2   	    	4  	52  	172
16	16	5/4     	5/4     	3/2    	4    	1    	1/4     	1/4             	1     	    	4  	40  	176
16	16	5/4     	5/4     	3/2    	2    	1    	1/4     	1/4             	1     	    	8  	44  	170
16	16	5/4     	5/4     	3/2    	1    	1    	1/4     	1/4             	1     	    	3  	45  	167
16	16	5/4     	5/4     	3/2    	3    	1    	1/4     	1/4             	1     	    	4  	52  	173
17	17	0       	0       	3/2    	4    	1    	1/2     	1/2             	1     	    	3  	33  	183
17	17	0       	0       	3/2    	1    	1    	1/2     	1/2             	1     	    	3  	45  	177
17	17	0       	0       	3/2    	2    	1    	1/2     	1/2             	1     	    	3  	45  	179
17	17	0       	0       	3/2    	3    	1    	1/2     	1/2             	1     	    	3  	45  	181
17	17	1/2     	1/2     	3/2    	4    	1    	1/2     	1/2             	1     	    	3  	33  	184
17	17	1/2     	1/2     	3/2    	1    	1    	1/2     	1/2             	1     	    	3  	45  	178
17	17	1/2     	1/2     	3/2    	2    	1    	1/2     	1/2             	1     	    	3  	45  	180
17	17	1/2     	1/2     	3/2    	3    	1    	1/2     	1/2             	1     	    	3  	45  	182
18	18	0       	0       	2/4    	4    	1    	3/16    	1/8             	3/2   	    	3  	45  	198
18	18	1/16    	1/16    	2/4    	1    	1    	1/16    	1/16            	1     	    	3  	45  	185
18	18	1/16    	1/16    	2/4    	2    	1    	1/16    	1/16            	1     	    	3  	45  	189
18	18	1/16    	1/16    	2/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	193
18	18	1/8     	1/8     	2/4    	1    	1    	1/16    	1/16            	1     	    	3  	45  	186
18	18	1/8     	1/8     	2/4    	2    	1    	1/16    	1/16            	1     	    	3  	45  	190
18	18	1/8     	1/8     	2/4    	3    	1    	1/16    	1/16            	1     	    	3  	57  	194
18	18	3/16    	3/16    	2/4    	4    	1    	1/16    	1/16            	1     	    	1  	43  	199
18	18	3/16    	3/16    	2/4    	1    	1    	1/16    	1/16            	1     	    	3  	45  	187
18	18	3/16    	3/16    	2/4    	2    	1    	1/16    	1/16            	1     	    	3  	45  	191
18	18	3/16    	3/16    	2/4    	3    	1    	1/16    	1/16            	1     	    	1  	55  	195
18	18	1/4     	1/4     	2/4    	4    	1    	1/4     	1/4             	1     	    	-1 	41  	200
18	18	1/4     	1/4     	2/4    	1    	1    	1/4     	1/4             	1     	1   	3  	45  	188
18	18	1/4     	1/4     	2/4    	2    	1    	1/4     	1/4             	1     	1   	3  	45  	192
18	18	1/4     	1/4     	2/4    	3    	1    	3/16    	1/8             	3/2   	    	-1 	53  	196
18	18	7/16    	7/16    	2/4    	3    	1    	1/16    	1/16            	1     	    	-1 	53  	197
19	19	0       	0       	2/4    	4    	1    	1/4     	1/4             	1     	    	-1 	41  	211
19	19	0       	0       	2/4    	1    	1    	1/8     	1/8             	1     	-1  	3  	45  	201
19	19	0       	0       	2/4    	2    	1    	1/8     	1/8             	1     	-1  	3  	45  	205
19	19	0       	0       	2/4    	3    	1    	3/8     	1/4             	3/2   	    	-1 	53  	209
19	19	1/8     	1/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	3  	45  	202
19	19	1/8     	1/8     	2/4    	2    	1    	1/8     	1/8             	1     	    	3  	45  	206
19	19	1/4     	1/4     	2/4    	4    	1    	1/8     	1/8             	1     	    	-1 	41  	212
19	19	1/4     	1/4     	2/4    	2    	1    	1/8     	1/8             	1     	    	3  	45  	207
19	19	1/4     	1/4     	2/4    	1    	1    	1/8     	1/8             	1     	    	0  	48  	203
19	19	3/8     	3/8     	2/4    	4    	1    	1/8     	1/8             	1     	    	4  	40  	213
19	19	3/8     	3/8     	2/4    	2    	1    	1/8     	1/8             	1     	    	1  	43  	208
19	19	3/8     	3/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	0  	48  	204
19	19	3/8     	3/8     	2/4    	3    	1    	1/8     	1/8             	1     	    	4  	52  	210
20	20	0       	0       	2/4    	4    	1    	1/2     	1/2             	1     	    	2  	38  	220
20	20	0       	0       	2/4    	2    	1    	1/4     	1/4             	1     	    	3  	45  	216
20	20	0       	0       	2/4    	1    	1    	3/8     	1/4             	3/2   	    	0  	48  	214
20	20	0       	0       	2/4    	3    	1    	3/8     	1/4             	3/2   	    	2  	50  	218
20	20	1/4     	1/4     	2/4    	2    	1    	1/4     	1/4             	1     	    	-1 	41  	217
20	20	3/8     	3/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	5  	47  	215
20	20	3/8     	3/8     	2/4    	3    	1    	1/8     	1/8             	1     	    	2  	50  	219
21	21	0       	0       	2/4    	4    	1    	1/2     	1/2             	1     	    	0  	36  	226
21	21	0       	0       	2/4    	2    	1    	1/4     	1/4             	1     	    	1  	43  	224
21	21	0       	0       	2/4    	1    	1    	1/4     	1/4             	1     	    	0  	48  	221
21	21	0       	0       	2/4    	3    	1    	1/4     	1/4             	1     	    	0  	48  	225
21	21	1/4     	1/4     	2/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	50  	222
21	21	7/16    	7/16    	2/4    	1    	1    	1/16    	1/16            	1     	    	4  	52  	223
22	22	0       	0       	2/4    	4    	1    	1/2     	1/2             	1     	    	7  	37  	231
22	22	0       	0       	2/4    	1    	1    	1/8     	1/8             	1     	    	3  	45  	227
22	22	1/8     	1/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	3  	45  	228
22	22	1/4     	1/4     	2/4    	2    	1    	3/16    	1/8             	3/2   	    	4  	52  	229
22	22	7/16    	7/16    	2/4    	2    	1    	1/16    	1/16            	1     	    	-1 	53  	230
23	23	0       	0       	2/4    	4    	1    	1/4     	1/4             	1     	    	2  	38  	236
23	23	0       	0       	2/4    	2    	1    	1/8     	1/8             	1     	    	3  	45  	232
23	23	1/8     	1/8     	2/4    	2    	1    	1/8     	1/8             	1     	    	3  	45  	233
23	23	1/4     	1/4     	2/4    	4    	1    	1/4     	1/4             	1     	    	2  	38  	237
23	23	1/4     	1/4     	2/4    	3    	1    	3/16    	1/8             	3/2   	    	5  	59  	234
23	23	7/16    	7/16    	2/4    	3    	1    	1/16    	1/16            	1     	    	0  	60  	235
24	24	0       	0       	2/4    	4    	1    	1/4     	1/4             	1     	    	4  	40  	243
24	24	0       	0       	2/4    	3    	1    	1/8     	1/8             	1     	    	8  	56  	240
24	24	1/8     	1/8     	2/4    	3    	1    	1/8     	1/8             	1     	    	8  	56  	241
24	24	3/8     	3/8     	2/4    	4    	1    	1/8     	1/8             	1     	    	2  	38  	244
24	24	3/8     	3/8     	2/4    	2    	1    	1/8     	1/8             	1     	    	3  	45  	239
24	24	3/8     	3/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	0  	48  	238
24	24	3/8     	3/8     	2/4    	3    	1    	1/8     	1/8             	1     	    	2  	50  	242
25	25	0       	0       	2/4    	4    	1    	1/4     	1/4             	1     	    	4  	40  	251
25	25	0       	0       	2/4    	2    	1    	1/4     	1/4             	1     	    	3  	45  	247
25	25	0       	0       	2/4    	1    	1    	1/4     	1/4             	1     	    	5  	47  	245
25	25	0       	0       	2/4    	3    	1    	1/4     	1/4             	1     	    	4  	52  	249
25	25	3/8     	3/8     	2/4    	4    	1    	1/8     	1/8             	1     	    	4  	40  	252
25	25	3/8     	3/8     	2/4    	2    	1    	1/8     	1/8             	1     	    	8  	44  	248
25	25	3/8     	3/8     	2/4    	1    	1    	1/8     	1/8             	1     	    	5  	47  	246
25	25	3/8     	3/8     	2/4    	3    	1    	1/8     	1/8             	1     	    	4  	52  	250
26	26	0       	0       	2/4    	4    	1    	1/2     	1/2             	1     	    	3  	33  	256
26	26	0       	0       	2/4    	1    	1    	1/2     	1/2             	1     	    	3  	45  	253
26	26	0       	0       	2/4    	2    	1    	1/2     	1/2             	1     	    	3  	45  	254
26	26	0       	0       	2/4    	3    	1    	1/2     	1/2             	1     	    	3  	45  	255
