mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
12	12	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	131
12	12	1       	1       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	3  	69  	138
12	12	1       	1       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	0  	72  	132
12	12	7/4     	7/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	139
12	12	7/4     	7/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	133
13	13	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	-1 	65  	146
13	13	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	141
13	13	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	147
13	13	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	142
13	13	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	148
13	13	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	143
13	13	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	0  	60  	149
13	13	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	4  	64  	144
13	13	1       	1       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	153
13	13	1       	1       	4/4    	4    	1    	1/2     	1/2             	1     	    	-1 	53  	151
13	13	1       	1       	4/4    	3    	1    	1       	1               	1     	    	-2 	58  	150
13	13	1       	1       	4/4    	1    	1    	1       	1               	1     	    	2  	62  	145
13	13	3/2     	3/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	154
13	13	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	1  	55  	152
14	14	0       	0       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	165
14	14	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	161
14	14	0       	0       	4/4    	4    	1    	1       	1               	1     	    	3  	57  	162
14	14	0       	0       	4/4    	1    	1    	2       	2               	1     	    	0  	60  	155
14	14	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	0  	72  	156
14	14	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	0  	72  	157
14	14	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	0  	72  	158
14	14	1       	1       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	166
14	14	1       	1       	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	163
14	14	1       	1       	4/4    	2    	1    	3/4     	1/2             	3/2   	    	0  	72  	159
14	14	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	164
14	14	7/4     	7/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	-2 	70  	160
15	15	0       	0       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	176
15	15	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	172
15	15	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	167
15	15	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	5  	59  	173
15	15	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	168
15	15	1/2     	1/2     	4/4    	4    	1    	1       	1               	1     	    	0  	60  	174
15	15	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	65  	169
15	15	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	170
15	15	1       	1       	4/4    	5    	1    	1       	1               	1     	    	1  	55  	177
15	15	1       	1       	4/4    	2    	1    	1       	1               	1     	    	2  	62  	171
15	15	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	5  	59  	175
16	16	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	-1 	53  	182
16	16	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	57  	186
16	16	0       	0       	4/4    	4    	1    	1       	1               	1     	    	0  	60  	185
16	16	0       	0       	4/4    	2    	1    	2       	2               	1     	    	0  	60  	181
16	16	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	178
16	16	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	55  	183
16	16	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	-2 	70  	179
16	16	1       	1       	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	53  	187
16	16	1       	1       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	184
16	16	1       	1       	4/4    	1    	1    	1       	1               	1     	    	0  	72  	180
16	16	3/2     	3/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	188
16	16	7/4     	7/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	189
17	17	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	-1 	53  	195
17	17	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	57  	192
17	17	0       	0       	4/4    	1    	1    	1       	1               	1     	    	0  	72  	190
17	17	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	57  	193
17	17	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	196
17	17	1       	1       	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	197
17	17	1       	1       	4/4    	3    	1    	1       	1               	1     	1   	-2 	58  	194
17	17	1       	1       	4/4    	1    	1    	1       	1               	1     	    	-1 	65  	191
17	17	5/4     	5/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	198
17	17	3/2     	3/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	-2 	46  	199
17	17	7/4     	7/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	3  	45  	200
18	18	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	43  	213
18	18	0       	0       	4/4    	3    	1    	1       	1               	1     	-1  	-2 	58  	206
18	18	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	203
18	18	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	62  	208
18	18	0       	0       	4/4    	1    	1    	1       	1               	1     	    	1  	67  	201
18	18	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	209
18	18	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	64  	204
18	18	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	210
18	18	1       	1       	4/4    	5    	1    	1       	1               	1     	    	-1 	41  	214
18	18	1       	1       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	207
18	18	1       	1       	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	211
18	18	1       	1       	4/4    	2    	1    	1       	1               	1     	    	-1 	65  	205
18	18	1       	1       	4/4    	1    	1    	1       	1               	1     	    	3  	69  	202
18	18	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	212
19	19	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	222
19	19	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	-1 	65  	217
19	19	0       	0       	4/4    	1    	1    	1       	1               	1     	    	3  	69  	215
19	19	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	223
19	19	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	224
19	19	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	-1 	65  	218
19	19	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	64  	225
19	19	1       	1       	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	65  	219
19	19	1       	1       	4/4    	4    	1    	3/4     	1/2             	3/2   	    	-1 	65  	226
19	19	1       	1       	4/4    	1    	1    	1       	1               	1     	    	3  	69  	216
19	19	5/4     	5/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	220
19	19	3/2     	3/2     	4/4    	2    	1    	1/2     	1/2             	1     	1   	3  	69  	221
19	19	7/4     	7/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	64  	227
20	20	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	235
20	20	0       	0       	4/4    	4    	1    	1       	1               	1     	    	2  	62  	233
20	20	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	-1  	3  	69  	230
20	20	0       	0       	4/4    	1    	1    	1       	1               	1     	    	-2 	70  	228
20	20	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	236
20	20	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	1  	67  	231
20	20	1       	1       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	237
20	20	1       	1       	4/4    	4    	1    	1       	1               	1     	    	0  	60  	234
20	20	1       	1       	4/4    	1    	1    	1       	1               	1     	    	3  	69  	229
20	20	1       	1       	4/4    	2    	1    	1       	1               	1     	1   	3  	69  	232
21	21	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	53  	246
21	21	0       	0       	4/4    	2    	1    	1       	1               	1     	-1  	3  	69  	243
21	21	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	0  	72  	238
21	21	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	53  	247
21	21	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	239
21	21	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	240
21	21	1       	1       	4/4    	5    	1    	1       	1               	1     	    	1  	55  	248
21	21	1       	1       	4/4    	3    	1    	1/2     	1/2             	1     	    	2  	62  	244
21	21	1       	1       	4/4    	1    	1    	1/2     	1/2             	1     	    	-2 	70  	241
21	21	3/2     	3/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	4  	64  	245
21	21	3/2     	3/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	1  	67  	242
22	22	0       	0       	4/4    	5    	1    	1       	1               	1     	    	-1 	53  	260
22	22	0       	0       	4/4    	3    	1    	1       	1               	1     	    	-1 	65  	257
22	22	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	249
22	22	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	250
22	22	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	251
22	22	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	252
22	22	1       	1       	4/4    	2    	1    	1/2     	1/2             	1     	    	-1 	65  	254
22	22	1       	1       	4/4    	3    	1    	1/2     	1/2             	1     	    	-1 	65  	258
22	22	1       	1       	4/4    	1    	1    	1       	1               	1     	    	0  	72  	253
22	22	3/2     	3/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	255
22	22	3/2     	3/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	-1 	65  	259
22	22	7/4     	7/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	256
23	23	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	269
23	23	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	64  	262
23	23	0       	0       	4/4    	3    	1    	2       	2               	1     	    	1  	67  	268
23	23	0       	0       	4/4    	1    	1    	1       	1               	1     	    	0  	72  	261
23	23	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	270
23	23	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	0  	60  	263
23	23	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	271
23	23	1       	1       	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	55  	274
23	23	1       	1       	4/4    	4    	1    	1/2     	1/2             	1     	    	-2 	58  	272
23	23	1       	1       	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	264
23	23	5/4     	5/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	265
23	23	3/2     	3/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	275
23	23	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	1  	55  	273
23	23	3/2     	3/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	266
23	23	7/4     	7/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	276
23	23	7/4     	7/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	267
24	24	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	53  	291
24	24	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	284
24	24	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	277
24	24	0       	0       	4/4    	3    	1    	1       	1               	1     	    	-1 	65  	283
24	24	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	285
24	24	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	278
24	24	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	292
24	24	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	286
24	24	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	65  	279
24	24	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	287
24	24	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	280
24	24	1       	1       	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	293
24	24	1       	1       	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	288
24	24	1       	1       	4/4    	2    	1    	3/4     	1/2             	3/2   	    	1  	67  	281
24	24	5/4     	5/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	294
24	24	5/4     	5/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	289
24	24	3/2     	3/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	295
24	24	3/2     	3/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	0  	60  	290
24	24	7/4     	7/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	296
24	24	7/4     	7/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	282
25	25	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	316
25	25	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	0  	60  	309
25	25	0       	0       	4/4    	2    	1    	1       	1               	1     	    	-1 	65  	302
