mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
2 	2 	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	74  	13
2 	2 	3/4     	3/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	1  	55  	26
2 	2 	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	22
2 	2 	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	-2 	70  	18
2 	2 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	14
2 	2 	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	1  	55  	27
2 	2 	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	23
2 	2 	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-2 	70  	19
2 	2 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	15
3 	3 	0       	0       	4/4    	5    	1    	3/8     	1/4             	3/2   	    	1  	55  	40
3 	3 	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	1  	67  	36
3 	3 	0       	0       	4/4    	2    	1    	3/8     	1/4             	3/2   	    	-2 	70  	32
3 	3 	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	2  	74  	28
3 	3 	3/8     	3/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	1  	55  	41
3 	3 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	37
3 	3 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-2 	70  	33
3 	3 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	29
3 	3 	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	42
3 	3 	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	-3 	63  	38
3 	3 	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	34
3 	3 	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	30
3 	3 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	43
3 	3 	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	-3 	63  	39
3 	3 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	35
3 	3 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	31
4 	4 	0       	0       	4/4    	5    	1    	1/8     	1/8             	1     	    	2  	50  	59
4 	4 	0       	0       	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	54
4 	4 	0       	0       	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	65  	49
4 	4 	0       	0       	4/4    	1    	1    	1/8     	1/8             	1     	    	-2 	70  	44
4 	4 	1/8     	1/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	2  	50  	60
4 	4 	1/8     	1/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	2  	62  	55
4 	4 	1/8     	1/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	65  	50
4 	4 	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	-2 	70  	45
4 	4 	1/4     	1/4     	4/4    	5    	1    	3/8     	1/4             	3/2   	    	-1 	53  	61
4 	4 	1/4     	1/4     	4/4    	3    	1    	3/8     	1/4             	3/2   	    	0  	60  	56
4 	4 	1/4     	1/4     	4/4    	2    	1    	3/8     	1/4             	3/2   	    	-1 	65  	51
4 	4 	1/4     	1/4     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	3  	69  	46
4 	4 	5/8     	5/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	-1 	53  	62
4 	4 	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	60  	57
4 	4 	5/8     	5/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	65  	52
4 	4 	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	47
4 	4 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	63
4 	4 	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	-2 	58  	58
4 	4 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	53
4 	4 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	67  	48
5 	5 	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	74
5 	5 	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	70
5 	5 	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	68
5 	5 	0       	0       	4/4    	4    	1    	3/4     	1/2             	3/2   	    	2  	62  	71
5 	5 	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	6  	66  	64
5 	5 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	69
5 	5 	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	6  	66  	65
5 	5 	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	72
5 	5 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	66
5 	5 	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	73
5 	5 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	76  	67
6 	6 	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	86
6 	6 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	57  	81
6 	6 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	62  	82
6 	6 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	77  	75
6 	6 	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	77  	76
6 	6 	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	83
6 	6 	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	84
6 	6 	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	2  	74  	79
6 	6 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	77  	77
6 	6 	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	85
6 	6 	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	76  	80
6 	6 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	79  	78
7 	7 	0       	0       	4/4    	4    	1    	3/8     	1/4             	3/2   	    	2  	62  	95
7 	7 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	77  	91
7 	7 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	81  	87
7 	7 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	76  	92
7 	7 	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	79  	88
7 	7 	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	96
7 	7 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	77  	93
7 	7 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	81  	89
7 	7 	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	97
7 	7 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	1  	79  	94
7 	7 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	-2 	82  	90
7 	7 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	98
8 	8 	0       	0       	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	57  	105
8 	8 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	-1 	77  	102
8 	8 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	81  	99
8 	8 	1/8     	1/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	57  	106
8 	8 	1/4     	1/4     	4/4    	4    	1    	3/8     	1/4             	3/2   	    	0  	60  	107
8 	8 	1/4     	1/4     	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	76  	103
8 	8 	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	1  	79  	100
8 	8 	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	60  	108
8 	8 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	109
8 	8 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	74  	104
8 	8 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	77  	101
9 	9 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	118
9 	9 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	74  	114
9 	9 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	77  	110
9 	9 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	7  	73  	115
9 	9 	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	76  	111
9 	9 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	71  	116
9 	9 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	112
9 	9 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	119
9 	9 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	7  	73  	117
9 	9 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	4  	76  	113
10	10	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	2  	74  	120
10	10	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	74  	121
10	10	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	-2 	58  	124
10	10	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	60  	125
10	10	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	2  	62  	126
10	10	3/4     	3/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	-2 	58  	127
10	10	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	122
10	10	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	0  	60  	128
10	10	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	69  	123
11	11	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	2  	62  	133
11	11	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	62  	137
11	11	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	-2 	70  	129
11	11	1/4     	1/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	0  	60  	138
11	11	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	64  	134
11	11	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	69  	130
11	11	3/8     	3/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	2  	62  	139
11	11	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	65  	135
11	11	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	-2 	70  	131
11	11	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	-3 	63  	140
11	11	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	1  	67  	136
11	11	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	0  	72  	132
12	12	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	62  	148
12	12	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	-1 	65  	145
12	12	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	-2 	70  	141
12	12	1/4     	1/4     	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	60  	149
12	12	1/4     	1/4     	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	64  	146
12	12	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	3  	69  	142
12	12	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	143
12	12	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-2 	58  	150
12	12	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	147
12	12	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	1  	67  	144
13	13	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	-2 	58  	159
13	13	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	155
13	13	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	1  	67  	151
13	13	1/4     	1/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	3  	57  	160
13	13	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	60  	156
13	13	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	6  	66  	152
13	13	3/8     	3/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	1  	55  	161
13	13	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	-2 	58  	157
13	13	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	64  	153
13	13	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	162
13	13	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	158
13	13	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	6  	66  	154
14	14	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	55  	169
14	14	0       	0       	4/4    	4    	1    	1       	1               	1     	    	2  	62  	168
14	14	0       	0       	4/4    	3    	1    	1       	1               	1     	    	1  	67  	167
14	14	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	163
14	14	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	164
14	14	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	165
14	14	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	166
15	15	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	175
15	15	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	180
15	15	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	-2 	70  	170
15	15	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	181
15	15	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	69  	176
15	15	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	171
15	15	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	182
15	15	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	-2 	70  	177
15	15	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	74  	172
15	15	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	183
15	15	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	69  	178
15	15	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	173
15	15	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	184
15	15	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-2 	70  	179
15	15	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	174
16	16	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	0  	60  	190
16	16	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	0  	72  	187
16	16	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	-3 	75  	185
16	16	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	191
16	16	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	-2 	70  	188
16	16	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	-1 	65  	192
16	16	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	3  	69  	189
16	16	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	1   	2  	74  	186
17	17	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	-1 	65  	200
17	17	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	3  	69  	196
17	17	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	2  	74  	193
17	17	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	-3 	63  	201
17	17	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	197
17	17	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	0  	72  	194
17	17	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	2  	62  	202
17	17	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	6  	66  	198
17	17	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	1  	67  	199
17	17	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	195
18	18	0       	0       	4/4    	3    	1    	1       	1               	1     	-1  	2  	62  	211
18	18	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	1  	67  	207
18	18	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	-2 	70  	203
18	18	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	6  	66  	208
18	18	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	204
18	18	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	209
18	18	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	205
18	18	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	2  	62  	212
18	18	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	6  	66  	210
18	18	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	206
19	19	0       	0       	4/4    	3    	1    	1       	1               	1     	    	1  	55  	215
19	19	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	-1  	2  	62  	216
19	19	0       	0       	4/4    	1    	1    	1       	1               	1     	    	1  	67  	213
19	19	0       	0       	4/4    	2    	1    	1       	1               	1     	    	1  	67  	214
19	19	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	62  	217
20	20	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	55  	221
20	20	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	55  	226
20	20	0       	0       	4/4    	3    	1    	1       	1               	1     	    	1  	67  	220
20	20	0       	0       	4/4    	2    	1    	1       	1               	1     	    	5  	71  	219
20	20	0       	0       	4/4    	1    	1    	1       	1               	1     	    	2  	74  	218
20	20	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	222
20	20	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	57  	223
20	20	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	5  	59  	224
20	20	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	225
21	21	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	55  	241
21	21	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	62  	239
21	21	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	67  	235
21	21	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	5  	71  	231
21	21	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	2  	74  	227
21	21	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	0  	48  	242
21	21	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	240
21	21	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	236
21	21	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	76  	232
21	21	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	1  	79  	228
21	21	3/4     	3/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	0  	48  	243
21	21	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	237
21	21	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	76  	233
21	21	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	79  	229
21	21	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	2  	50  	244
21	21	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	238
21	21	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	2  	74  	234
21	21	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	77  	230
22	22	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	254
22	22	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	1  	67  	251
22	22	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	0  	72  	248
22	22	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	4  	76  	245
22	22	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	255
22	22	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	249
22	22	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	3  	69  	252
22	22	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	246
22	22	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	55  	256
22	22	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	1  	67  	253
22	22	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	5  	71  	250
22	22	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	2  	74  	247
23	23	0       	0       	4/4    	5    	1    	1       	1               	1     	    	0  	48  	262
23	23	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	260
23	23	0       	0       	4/4    	3    	1    	1       	1               	1     	    	1  	67  	259
23	23	0       	0       	4/4    	2    	1    	1       	1               	1     	    	0  	72  	258
23	23	0       	0       	4/4    	1    	1    	1       	1               	1     	    	4  	76  	257
23	23	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	261
24	24	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	-1 	53  	269
24	24	0       	0       	4/4    	2    	1    	3/4     	1/2             	3/2   	    	3  	69  	266
24	24	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	0  	72  	263
24	24	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	-1 	53  	270
24	24	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	55  	271
24	24	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	272
24	24	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	273
24	24	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	267
24	24	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	-2 	70  	264
24	24	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	65  	268
24	24	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	265
25	25	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	60  	281
25	25	0       	0       	4/4    	2    	1    	3/8     	1/4             	3/2   	    	4  	64  	277
25	25	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	1  	67  	274
25	25	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	278
25	25	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	275
25	25	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	-1 	53  	282
25	25	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	-1 	65  	276
25	25	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	-1 	65  	279
25	25	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	-1 	65  	283
25	25	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	1   	3  	69  	280
26	26	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	294
26	26	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	-1 	65  	289
26	26	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	3  	69  	284
26	26	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	64  	290
26	26	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	285
26	26	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	2  	62  	291
