mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
10 	10 	3/2     	3/2     	3/1    	1    	1    	1/2     	1/2             	1     	    	2  	62  	70
10 	10 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	1  	55  	77
10 	10 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	1  	55  	80
10 	10 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	5  	59  	74
10 	10 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	2  	62  	71
11 	11 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	84
11 	11 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	0  	60  	87
11 	11 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	0  	60  	90
11 	11 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	81
11 	11 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	85
11 	11 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	0  	60  	88
11 	11 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	0  	60  	91
11 	11 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	82
11 	11 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	86
11 	11 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	0  	60  	89
11 	11 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	0  	60  	92
11 	11 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	83
12 	12 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	95
12 	12 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	0  	60  	97
12 	12 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	0  	60  	99
12 	12 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	93
12 	12 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	1  	55  	96
12 	12 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	1  	55  	98
12 	12 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	1  	55  	100
12 	12 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	2  	62  	94
13 	13 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	104
13 	13 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	3  	57  	107
13 	13 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	3  	57  	110
13 	13 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	0  	60  	101
13 	13 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	105
13 	13 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	3  	57  	108
13 	13 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	3  	57  	111
13 	13 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	0  	60  	102
13 	13 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	106
13 	13 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	3  	57  	109
13 	13 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	3  	57  	112
13 	13 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	0  	60  	103
14 	14 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	115
14 	14 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	3  	57  	117
14 	14 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	3  	57  	119
14 	14 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	0  	60  	113
14 	14 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	4  	52  	118
14 	14 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	4  	52  	120
14 	14 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	1  	55  	116
14 	14 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	5  	59  	114
15 	15 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	121
15 	15 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	124
15 	15 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	122
15 	15 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	125
15 	15 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	123
15 	15 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	126
16 	16 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	0  	48  	130
16 	16 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	0  	48  	133
16 	16 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	127
16 	16 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	2  	50  	131
16 	16 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	2  	50  	134
16 	16 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	128
16 	16 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	4  	52  	132
16 	16 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	4  	52  	135
16 	16 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	129
17 	17 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	2  	50  	142
17 	17 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	2  	50  	145
17 	17 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	-1 	53  	139
17 	17 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	-1 	65  	136
17 	17 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	4  	52  	143
17 	17 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	4  	52  	146
17 	17 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	1  	55  	140
17 	17 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	-1 	65  	137
17 	17 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	144
17 	17 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	147
17 	17 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	141
17 	17 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	-1 	65  	138
18 	18 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	4  	52  	154
18 	18 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	4  	52  	157
18 	18 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	1  	55  	151
18 	18 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	0  	60  	148
18 	18 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	155
18 	18 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	158
18 	18 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	152
18 	18 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	2  	62  	149
18 	18 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	1  	55  	156
18 	18 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	1  	55  	159
18 	18 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	5  	59  	153
18 	18 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	150
19 	19 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	166
19 	19 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	169
19 	19 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	3  	57  	163
19 	19 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	2  	62  	160
19 	19 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	1  	55  	167
19 	19 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	1  	55  	170
19 	19 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	5  	59  	164
19 	19 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	161
19 	19 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	3  	57  	168
19 	19 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	3  	57  	171
19 	19 	2       	2       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	165
19 	19 	2       	2       	3/1    	1    	1    	1       	1               	1     	    	-1 	65  	162
20 	20 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	1  	55  	176
20 	20 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	1  	55  	178
20 	20 	0       	0       	3/1    	2    	1    	1       	1               	1     	    	5  	59  	174
20 	20 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	2  	62  	172
20 	20 	1       	1       	3/1    	3    	1    	1       	1               	1     	    	0  	48  	177
20 	20 	1       	1       	3/1    	4    	1    	1       	1               	1     	    	0  	48  	179
20 	20 	1       	1       	3/1    	2    	1    	1       	1               	1     	    	0  	60  	175
20 	20 	1       	1       	3/1    	1    	1    	1       	1               	1     	    	4  	64  	173
21 	21 	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	0  	60  	181
21 	21 	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	183
21 	21 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	8  	56  	182
21 	21 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	8  	56  	184
21 	21 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	2  	62  	180
22 	22 	0       	0       	4/4    	4    	1    	1       	1               	1     	1   	8  	56  	191
22 	22 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	2  	62  	185
22 	22 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	0  	60  	186
22 	22 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	187
22 	22 	1/2     	1/2     	4/4    	2    	1    	3/16    	1/8             	3/2   	    	5  	59  	188
22 	22 	11/16   	11/16   	4/4    	2    	1    	1/16    	1/16            	1     	    	5  	59  	189
22 	22 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	5  	59  	190
23 	23 	0       	0       	4/4    	4    	1    	1       	1               	1     	-1  	8  	56  	197
23 	23 	1/8     	1/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	192
23 	23 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	193
23 	23 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	194
23 	23 	1/2     	1/2     	4/4    	2    	1    	3/8     	1/4             	3/2   	    	3  	57  	195
23 	23 	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	8  	56  	196
24 	24 	0       	0       	4/4    	2    	1    	3/8     	1/4             	3/2   	    	3  	57  	198
24 	24 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	202
24 	24 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	57  	199
24 	24 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	3  	57  	200
24 	24 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	203
24 	24 	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	0  	60  	201
25 	25 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	8  	56  	211
25 	25 	0       	0       	4/4    	4    	1    	1       	1               	1     	1   	8  	56  	212
25 	25 	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	64  	204
25 	25 	1/4     	1/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	4  	64  	205
25 	25 	7/16    	7/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	2  	62  	206
25 	25 	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	62  	207
25 	25 	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	0  	60  	208
25 	25 	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	0  	60  	209
25 	25 	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	5  	59  	210
26 	26 	0       	0       	4/4    	4    	1    	1       	1               	1     	-1  	8  	56  	220
26 	26 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	59  	213
26 	26 	1/4     	1/4     	4/4    	3    	1    	1/2     	1/2             	1     	    	5  	59  	217
26 	26 	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	2  	62  	214
26 	26 	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	218
26 	26 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	60  	215
26 	26 	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	8  	56  	219
26 	26 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	59  	216
27 	27 	0       	0       	4/4    	3    	1    	3/8     	1/4             	3/2   	    	3  	57  	224
27 	27 	0       	0       	4/4    	4    	1    	1       	1               	1     	    	3  	57  	227
27 	27 	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	0  	60  	221
27 	27 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	3  	57  	225
27 	27 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	60  	222
27 	27 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	57  	226
27 	27 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	0  	60  	223
28 	28 	0       	0       	4/4    	4    	1    	1       	1               	1     	    	1  	55  	233
28 	28 	1/8     	1/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	55  	228
28 	28 	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	55  	229
28 	28 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	55  	230
28 	28 	1/2     	1/2     	4/4    	3    	1    	3/8     	1/4             	3/2   	    	-1 	53  	231
28 	28 	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	52  	232
29 	29 	0       	0       	4/4    	3    	1    	1       	1               	1     	1   	-1 	53  	248
29 	29 	0       	0       	4/4    	4    	1    	1       	1               	1     	1   	-1 	53  	249
29 	29 	1/8     	1/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	-1 	65  	241
29 	29 	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	234
29 	29 	1/4     	1/4     	4/4    	2    	1    	3/16    	1/8             	3/2   	    	-1 	65  	242
29 	29 	1/4     	1/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	3  	69  	235
29 	29 	7/16    	7/16    	4/4    	2    	1    	1/16    	1/16            	1     	    	4  	64  	243
29 	29 	7/16    	7/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	1  	67  	236
29 	29 	1/2     	1/2     	4/4    	2    	1    	3/16    	1/8             	3/2   	    	4  	64  	244
29 	29 	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	1  	67  	237
29 	29 	11/16   	11/16   	4/4    	2    	1    	1/16    	1/16            	1     	    	2  	62  	245
29 	29 	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	-1 	65  	238
29 	29 	3/4     	3/4     	4/4    	2    	1    	3/16    	1/8             	3/2   	    	2  	62  	246
29 	29 	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	-1 	65  	239
29 	29 	15/16   	15/16   	4/4    	2    	1    	1/16    	1/16            	1     	    	2  	62  	247
29 	29 	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	-1 	65  	240
30 	30 	0       	0       	4/4    	3    	1    	1       	1               	1     	-1  	-1 	53  	258
30 	30 	0       	0       	4/4    	4    	1    	1       	1               	1     	-1  	-1 	53  	259
30 	30 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	254
30 	30 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	250
30 	30 	1/4     	1/4     	4/4    	2    	1    	1/2     	1/2             	1     	    	0  	60  	255
30 	30 	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	4  	64  	251
30 	30 	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	256
30 	30 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	252
30 	30 	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	57  	257
30 	30 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	60  	253
31 	31 	0       	0       	4/4    	3    	1    	1       	1               	1     	    	-1 	53  	272
31 	31 	0       	0       	4/4    	4    	1    	1       	1               	1     	    	-1 	53  	273
31 	31 	0       	0       	4/4    	2    	1    	3/16    	1/8             	3/2   	    	3  	57  	266
31 	31 	0       	0       	4/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	62  	260
31 	31 	3/16    	3/16    	4/4    	2    	1    	1/16    	1/16            	1     	    	3  	57  	267
31 	31 	3/16    	3/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	2  	62  	261
31 	31 	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	57  	268
31 	31 	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	2  	62  	262
31 	31 	5/8     	5/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	57  	269
31 	31 	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	263
31 	31 	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	57  	270
31 	31 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	264
31 	31 	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	3  	57  	271
31 	31 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	265
32 	32 	0       	0       	4/4    	3    	1    	1       	1               	1     	1   	4  	52  	282
32 	32 	0       	0       	4/4    	4    	1    	1       	1               	1     	    	4  	52  	283
32 	32 	0       	0       	4/4    	2    	1    	3/16    	1/8             	3/2   	    	3  	57  	278
32 	32 	0       	0       	4/4    	1    	1    	3/16    	1/8             	3/2   	    	0  	60  	274
32 	32 	3/16    	3/16    	4/4    	2    	1    	1/16    	1/16            	1     	    	8  	56  	279
32 	32 	3/16    	3/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	5  	59  	275
32 	32 	1/4     	1/4     	4/4    	2    	1    	1/2     	1/2             	1     	    	3  	57  	280
32 	32 	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	0  	60  	276
32 	32 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	8  	56  	281
32 	32 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	59  	277
33 	33 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	-1  	4  	52  	287
33 	33 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	288
33 	33 	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	8  	56  	286
33 	33 	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	5  	59  	284
33 	33 	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	4  	64  	285
33 	33 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	4  	64  	289
34 	34 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	-1 	65  	290
34 	34 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	-1 	65  	295
34 	34 	1       	1       	3/1    	1    	1    	1/2     	1/2             	1     	    	2  	62  	291
34 	34 	1       	1       	3/1    	4    	1    	1/2     	1/2             	1     	    	2  	62  	296
34 	34 	3/2     	3/2     	3/1    	4    	1    	1/2     	1/2             	1     	    	1  	67  	297
34 	34 	3/2     	3/2     	3/1    	1    	1    	1       	1               	1     	    	1  	67  	292
34 	34 	2       	2       	3/1    	3    	1    	1       	1               	1     	    	4  	52  	294
34 	34 	2       	2       	3/1    	4    	1    	1       	1               	1     	    	4  	52  	298
34 	34 	5/2     	5/2     	3/1    	1    	1    	1/2     	1/2             	1     	    	4  	64  	293
35 	35 	0       	0       	3/1    	3    	1    	1       	1               	1     	    	-1 	53  	304
35 	35 	0       	0       	3/1    	4    	1    	1       	1               	1     	    	-1 	53  	308
35 	35 	0       	0       	3/1    	1    	1    	1       	1               	1     	    	3  	69  	299
35 	35 	1       	1       	3/1    	3    	1    	1/2     	1/2             	1     	    	2  	50  	305
35 	35 	1       	1       	3/1    	4    	1    	1/2     	1/2             	1     	    	2  	50  	309
35 	35 	1       	1       	3/1    	1    	1    	1/2     	1/2             	1     	    	-1 	65  	300
35 	35 	3/2     	3/2     	3/1    	3    	1    	1       	1               	1     	    	1  	55  	306
35 	35 	3/2     	3/2     	3/1    	4    	1    	1       	1               	1     	    	1  	55  	310
