mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
5 	5 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	5  	71  	42
5 	5 	1/2     	1/2     	4/4    	5    	1    	1/8     	1/8             	1     	    	4  	52  	46
5 	5 	1/2     	1/2     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	38
5 	5 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	5  	71  	43
5 	5 	1/2     	1/2     	4/4    	1    	1    	1/8     	1/8             	1     	    	7  	73  	32
5 	5 	5/8     	5/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	4  	52  	47
5 	5 	5/8     	5/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	1  	67  	39
5 	5 	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	33
5 	5 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	1   	4  	52  	48
5 	5 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	1  	67  	40
5 	5 	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	34
5 	5 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	35
6 	6 	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	-1  	4  	52  	61
6 	6 	0       	0       	4/4    	1    	1    	1/8     	1/8             	1     	    	6  	66  	49
6 	6 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	1  	67  	54
6 	6 	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	5  	71  	57
6 	6 	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	64  	50
6 	6 	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	62
6 	6 	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	6  	66  	51
6 	6 	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	55
6 	6 	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	76  	58
6 	6 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	52
6 	6 	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	63
6 	6 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	6  	66  	56
6 	6 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	53
6 	6 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	69  	59
6 	6 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	1   	2  	74  	60
7 	7 	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	2  	50  	73
7 	7 	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	6  	66  	66
7 	7 	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	64
7 	7 	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	69  	68
7 	7 	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	2  	74  	69
7 	7 	1/4     	1/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	72  	70
7 	7 	3/8     	3/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	5  	71  	71
7 	7 	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	1   	6  	66  	67
7 	7 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	3  	69  	65
7 	7 	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	69  	72
7 	7 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	74
8 	8 	0       	0       	4/4    	5    	1    	3/8     	1/4             	3/2   	    	5  	47  	87
8 	8 	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	6  	66  	80
8 	8 	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	3  	69  	75
8 	8 	0       	0       	4/4    	4    	1    	3/4     	1/2             	3/2   	    	3  	69  	85
8 	8 	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	81
8 	8 	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	76
8 	8 	3/8     	3/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	5  	47  	88
8 	8 	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	2  	62  	82
8 	8 	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	65  	77
8 	8 	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	5  	47  	89
8 	8 	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	7  	61  	83
8 	8 	1/2     	1/2     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	4  	64  	78
8 	8 	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	5  	47  	90
8 	8 	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	5  	59  	84
8 	8 	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	67  	86
8 	8 	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	62  	79
9 	9 	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	103
9 	9 	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	7  	61  	91
9 	9 	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	64  	98
9 	9 	0       	0       	4/4    	2    	1    	1       	1               	1     	    	4  	64  	93
9 	9 	1/8     	1/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	4  	64  	94
9 	9 	1/4     	1/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	6  	66  	95
9 	9 	3/8     	3/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	1  	67  	96
9 	9 	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	7  	61  	92
9 	9 	1/2     	1/2     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	64  	99
9 	9 	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	3  	69  	97
9 	9 	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	4  	64  	100
9 	9 	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	6  	66  	101
9 	9 	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	1  	67  	102
10	10	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	3  	45  	118
10	10	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	7  	61  	108
10	10	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	-1  	3  	69  	112
10	10	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	69  	114
10	10	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	64  	104
10	10	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	43  	119
10	10	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	109
10	10	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	65  	105
10	10	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	106
10	10	1/2     	1/2     	4/4    	5    	1    	3/8     	1/4             	3/2   	    	6  	42  	120
10	10	1/2     	1/2     	4/4    	2    	1    	3/8     	1/4             	3/2   	    	2  	62  	110
10	10	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	107
10	10	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	3  	69  	113
10	10	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	69  	115
10	10	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	5  	71  	116
10	10	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	6  	42  	121
10	10	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	2  	62  	111
10	10	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	0  	72  	117
11	11	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	6  	42  	132
11	11	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	126
11	11	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	69  	129
11	11	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	74  	130
11	11	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	122
11	11	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	123
11	11	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	124
11	11	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	127
11	11	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	2  	62  	131
11	11	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	2  	74  	125
11	11	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	43  	133
11	11	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	1   	2  	62  	128
12	12	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	143
12	12	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	2  	62  	137
12	12	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	69  	141
12	12	0       	0       	4/4    	4    	1    	1       	1               	1     	    	3  	69  	142
12	12	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	2  	74  	134
12	12	1/4     	1/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	7  	61  	138
12	12	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	4  	64  	135
12	12	3/8     	3/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	5  	59  	139
12	12	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	7  	61  	140
12	12	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	4  	64  	136
13	13	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	148
13	13	0       	0       	4/4    	1    	1    	1       	1               	1     	    	2  	62  	144
13	13	0       	0       	4/4    	2    	1    	1       	1               	1     	    	2  	62  	145
13	13	0       	0       	4/4    	4    	1    	1       	1               	1     	    	6  	66  	147
13	13	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	69  	146
14	14	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	2  	50  	151
14	14	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	3  	69  	149
14	14	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	152
14	14	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	150
15	15	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	156
15	15	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	3  	69  	153
15	15	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	157
15	15	1/2     	1/2     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	154
15	15	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	158
15	15	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	155
16	16	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	2  	50  	161
16	16	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	3  	69  	159
16	16	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	162
16	16	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	160
17	17	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	171
17	17	0       	0       	4/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	62  	163
17	17	3/16    	3/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	4  	64  	164
17	17	1/4     	1/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	-1 	65  	165
17	17	7/16    	7/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	1  	67  	166
17	17	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	172
17	17	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	4  	64  	167
17	17	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	-1 	65  	168
17	17	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	1  	67  	169
17	17	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	3  	69  	170
18	18	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	-1 	53  	181
18	18	0       	0       	4/4    	1    	1    	3/16    	1/8             	3/2   	    	-1 	65  	173
18	18	3/16    	3/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	1  	67  	174
18	18	1/4     	1/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	-1 	65  	175
18	18	7/16    	7/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	1  	67  	176
18	18	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	182
18	18	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	3  	69  	177
18	18	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	5  	71  	178
18	18	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	3  	69  	179
18	18	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	5  	71  	180
19	19	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	45  	191
19	19	0       	0       	4/4    	1    	1    	3/16    	1/8             	3/2   	    	0  	72  	183
19	19	3/16    	3/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	2  	74  	184
19	19	1/4     	1/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	5  	71  	185
19	19	7/16    	7/16    	4/4    	1    	1    	1/16    	1/16            	1     	    	0  	72  	186
19	19	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	1  	43  	192
19	19	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	74  	187
19	19	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	4  	76  	188
19	19	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	0  	72  	189
19	19	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	2  	74  	190
20	20	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	196
20	20	0       	0       	4/4    	1    	1    	3/4     	1/2             	3/2   	    	4  	76  	193
20	20	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	197
20	20	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	194
20	20	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	195
21	21	0       	0       	4/4    	5    	1    	1       	1               	1     	    	4  	52  	206
21	21	0       	0       	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	198
21	21	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	199
21	21	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	200
21	21	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	201
21	21	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	2  	74  	202
21	21	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	0  	72  	203
21	21	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	204
21	21	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	205
22	22	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	45  	216
22	22	0       	0       	4/4    	1    	1    	3/8     	1/4             	3/2   	    	3  	69  	207
22	22	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	1  	67  	208
22	22	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	217
22	22	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	64  	213
22	22	1/2     	1/2     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	3  	69  	209
22	22	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	0  	72  	214
22	22	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	0  	72  	215
22	22	11/16   	11/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	5  	71  	210
22	22	3/4     	3/4     	4/4    	1    	1    	3/16    	1/8             	3/2   	    	0  	72  	211
22	22	15/16   	15/16   	4/4    	1    	1    	1/16    	1/16            	1     	    	2  	74  	212
23	23	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	55  	224
23	23	0       	0       	4/4    	2    	1    	1       	1               	1     	    	1  	67  	221
23	23	0       	0       	4/4    	4    	1    	1       	1               	1     	    	1  	67  	223
23	23	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	218
23	23	0       	0       	4/4    	3    	1    	1       	1               	1     	    	2  	74  	222
23	23	1/4     	1/4     	4/4    	1    	1    	1/2     	1/2             	1     	    	0  	72  	219
23	23	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	220
24	24	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	235
24	24	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	1  	67  	232
24	24	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	1  	67  	234
24	24	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	4  	76  	233
24	24	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	0  	72  	225
24	24	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	226
24	24	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	76  	227
24	24	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	236
24	24	1/2     	1/2     	4/4    	1    	1    	1/8     	1/8             	1     	    	-1 	77  	228
24	24	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	76  	229
24	24	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	237
24	24	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	230
24	24	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	76  	231
25	25	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	0  	48  	246
25	25	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	238
25	25	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	239
25	25	5/8     	5/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	3  	57  	247
25	25	5/8     	5/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	240
25	25	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	243
25	25	3/4     	3/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	3  	57  	248
25	25	3/4     	3/4     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	241
25	25	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	244
25	25	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	3  	57  	249
25	25	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	4  	64  	242
25	25	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	245
26	26	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	8  	56  	260
26	26	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	250
26	26	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	5  	71  	255
26	26	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	3  	57  	261
26	26	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	4  	64  	251
26	26	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	7  	73  	256
26	26	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	262
26	26	1/2     	1/2     	4/4    	2    	1    	3/16    	1/8             	3/2   	    	-1 	65  	252
26	26	1/2     	1/2     	4/4    	3    	1    	3/16    	1/8             	3/2   	    	2  	74  	257
26	26	11/16   	11/16   	4/4    	2    	1    	1/16    	1/16            	1     	    	1  	67  	253
26	26	11/16   	11/16   	4/4    	3    	1    	1/16    	1/16            	1     	    	4  	76  	258
26	26	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	254
26	26	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	-1 	77  	259
27	27	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	272
27	27	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	4  	64  	270
27	27	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	7  	73  	271
27	27	1/8     	1/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	3  	69  	263
27	27	1/4     	1/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	264
27	27	3/8     	3/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	7  	73  	265
27	27	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	2  	50  	273
27	27	1/2     	1/2     	4/4    	1    	1    	1/8     	1/8             	1     	    	2  	74  	266
27	27	5/8     	5/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	7  	73  	267
27	27	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	274
27	27	3/4     	3/4     	4/4    	1    	1    	1/8     	1/8             	1     	    	5  	71  	268
27	27	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	7  	73  	269
28	28	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	45  	283
28	28	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	275
28	28	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	276
28	28	5/8     	5/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	-1 	53  	284
28	28	5/8     	5/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	69  	280
28	28	5/8     	5/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	277
28	28	3/4     	3/4     	4/4    	5    	1    	1/8     	1/8             	1     	    	-1 	53  	285
28	28	3/4     	3/4     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	69  	281
28	28	3/4     	3/4     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	278
28	28	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	-1 	53  	286
28	28	7/8     	7/8     	4/4    	4    	1    	1/8     	1/8             	1     	    	3  	69  	282
28	28	7/8     	7/8     	4/4    	3    	1    	1/8     	1/8             	1     	    	0  	72  	279
29	29	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	297
29	29	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	1  	67  	292
29	29	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	0  	72  	287
29	29	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	298
